Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title,Salary
0,2,10.0,3,3,93,110000.0
1,0,4.0,2,0,173,65000.0
1,3,18.0,1,1,17,180000.0
0,0,1.0,4,0,83,35000.0
0,2,11.0,0,4,48,120000.0
1,0,6.0,2,0,99,75000.0
0,1,1.0,0,4,79,30000.0
1,3,16.0,1,4,17,160000.0
1,0,3.0,0,0,172,60000.0
0,2,8.0,2,0,91,85000.0
1,0,5.0,2,0,99,70000.0
0,2,3.0,3,0,46,50000.0
1,3,13.0,0,4,17,140000.0
0,0,6.0,0,4,48,75000.0
1,1,2.0,0,4,79,35000.0
0,2,10.0,3,0,93,110000.0
1,0,4.0,4,1,173,65000.0
1,3,18.0,3,0,17,180000.0
0,0,1.0,0,4,83,35000.0
0,2,11.0,0,4,48,120000.0
1,0,6.0,0,4,99,75000.0
0,1,1.0,0,4,79,30000.0
1,3,16.0,1,1,17,160000.0
1,0,3.0,4,1,172,60000.0
0,2,8.0,1,4,91,85000.0
1,0,5.0,2,4,99,70000.0
0,2,3.0,0,0,46,50000.0
1,3,13.0,4,1,17,140000.0
0,0,6.0,2,0,48,75000.0
1,1,2.0,3,4,79,35000.0
0,2,10.0,2,0,93,110000.0
1,0,4.0,3,3,173,65000.0
1,3,18.0,2,4,17,180000.0
0,0,1.0,4,0,83,35000.0
0,2,11.0,1,0,48,120000.0
1,0,6.0,0,0,99,75000.0
0,1,1.0,0,0,79,30000.0
1,3,16.0,2,4,17,160000.0
1,0,3.0,0,0,172,60000.0
0,2,8.0,1,4,91,85000.0
1,0,5.0,4,1,99,70000.0
0,2,3.0,1,4,46,50000.0
1,3,13.0,4,4,17,140000.0
0,0,6.0,3,4,48,75000.0
1,1,2.0,0,4,79,35000.0
0,2,10.0,2,4,93,110000.0
1,0,4.0,2,4,173,65000.0
1,3,18.0,1,4,17,180000.0
0,0,1.0,3,3,83,35000.0
0,2,11.0,1,4,48,120000.0
1,0,6.0,4,4,99,75000.0
0,1,1.0,2,4,79,30000.0
1,3,16.0,0,4,17,160000.0
1,0,3.0,4,1,172,60000.0
0,2,8.0,0,4,91,85000.0
1,0,5.0,1,4,99,70000.0
0,2,3.0,3,4,46,50000.0
1,3,13.0,4,1,17,140000.0
0,0,6.0,0,4,48,75000.0
1,1,2.0,3,4,79,35000.0
0,2,10.0,0,4,93,110000.0
1,0,4.0,0,4,173,65000.0
1,3,18.0,1,1,17,180000.0
0,0,1.0,1,1,83,35000.0
0,2,11.0,2,4,48,120000.0
1,0,6.0,0,4,99,75000.0
0,1,1.0,3,4,79,30000.0
1,3,16.0,3,4,17,160000.0
1,0,3.0,0,4,172,60000.0
1,0,3.0,3,0,173,60000.0
0,2,9.0,3,4,93,100000.0
1,3,15.0,4,0,17,150000.0
0,0,4.0,1,0,46,55000.0
1,1,1.0,1,0,79,30000.0
0,2,5.0,2,0,172,70000.0
1,0,8.0,2,4,99,90000.0
0,2,2.0,1,1,91,40000.0
1,3,12.0,4,4,17,130000.0
0,0,6.0,4,2,48,75000.0
1,1,2.0,0,0,79,35000.0
0,2,10.0,2,4,93,110000.0
1,0,4.0,1,4,173,65000.0
1,3,18.0,3,4,17,180000.0
0,0,1.0,4,2,83,35000.0
0,2,11.0,4,4,48,120000.0
1,0,6.0,2,4,99,75000.0
0,1,1.0,4,2,79,30000.0
1,3,16.0,0,0,17,160000.0
1,0,3.0,1,0,172,60000.0
0,2,8.0,3,4,91,85000.0
1,0,5.0,4,0,99,70000.0
0,2,3.0,4,1,46,50000.0
1,3,13.0,3,4,17,140000.0
0,0,6.0,3,4,48,75000.0
1,1,2.0,2,4,79,35000.0
0,2,10.0,4,4,93,110000.0
1,0,4.0,1,0,173,65000.0
1,3,18.0,1,4,17,180000.0
0,0,1.0,0,4,83,35000.0
0,2,11.0,4,4,48,120000.0
1,0,6.0,2,0,99,75000.0
0,1,1.0,2,0,79,30000.0
1,3,16.0,0,4,17,160000.0
1,0,3.0,3,4,172,60000.0
0,2,8.0,4,0,91,85000.0
1,0,5.0,4,1,99,70000.0
0,2,3.0,3,4,46,50000.0
1,3,13.0,4,2,17,140000.0
0,0,6.0,4,0,48,75000.0
1,1,2.0,4,1,79,35000.0
0,2,10.0,4,1,93,110000.0
1,0,4.0,3,3,173,65000.0
1,3,18.0,1,1,17,180000.0
0,0,1.0,2,0,83,35000.0
0,2,11.0,4,1,48,120000.0
1,0,6.0,3,4,99,75000.0
0,1,1.0,2,4,79,30000.0
1,3,16.0,1,4,17,160000.0
1,0,3.0,2,0,172,60000.0
0,2,8.0,2,0,91,85000.0
1,0,5.0,3,3,99,70000.0
0,2,3.0,4,0,46,50000.0
1,3,13.0,3,4,17,140000.0
0,0,6.0,0,4,48,75000.0
1,1,2.0,4,4,79,35000.0
0,2,10.0,0,4,93,110000.0
1,0,4.0,1,0,173,65000.0
1,3,18.0,3,4,17,180000.0
0,0,1.0,0,0,83,35000.0
0,2,11.0,1,0,48,120000.0
1,0,6.0,2,0,99,75000.0
0,1,1.0,2,0,79,30000.0
1,3,16.0,1,0,17,160000.0
1,0,3.0,2,4,172,60000.0
0,2,8.0,1,1,91,85000.0
1,0,5.0,1,4,99,70000.0
0,2,3.0,2,0,46,50000.0
1,3,13.0,3,4,17,140000.0
0,0,6.0,1,4,48,75000.0
1,1,2.0,0,4,79,35000.0
0,2,10.0,4,1,93,110000.0
1,0,4.0,0,0,173,65000.0
1,3,18.0,0,4,17,180000.0
0,0,1.0,4,0,83,35000.0
0,2,11.0,1,1,48,120000.0
1,0,6.0,4,0,99,75000.0
0,1,1.0,0,4,79,30000.0
1,3,16.0,0,4,17,160000.0
1,0,3.0,1,0,172,60000.0
0,2,8.0,3,0,91,85000.0
1,0,5.0,0,4,99,70000.0
0,2,3.0,4,4,46,50000.0
1,3,13.0,0,0,17,140000.0
0,0,6.0,1,0,48,75000.0
1,1,2.0,1,0,79,35000.0
0,2,10.0,3,4,93,110000.0
1,0,4.0,3,4,173,65000.0
1,3,18.0,3,0,17,180000.0
0,0,1.0,0,4,83,35000.0
0,2,11.0,3,0,48,120000.0
1,0,6.0,4,1,99,75000.0
0,1,1.0,3,4,79,30000.0
1,3,16.0,3,4,17,160000.0
1,0,3.0,2,0,172,60000.0
0,2,8.0,2,4,91,85000.0
1,0,5.0,2,0,99,70000.0
0,2,3.0,1,1,46,50000.0
1,3,13.0,1,1,17,140000.0
0,0,6.0,0,4,48,75000.0
1,1,2.0,0,0,79,35000.0
0,2,10.0,1,1,93,110000.0
1,0,4.0,2,0,173,65000.0
1,3,18.0,3,0,17,180000.0
0,0,1.0,1,4,83,35000.0
0,2,11.0,2,0,48,120000.0
1,0,6.0,4,0,99,75000.0
0,1,1.0,4,1,79,30000.0
1,3,16.0,1,0,17,160000.0
1,0,3.0,3,0,172,60000.0
0,2,8.0,3,4,91,85000.0
1,0,5.0,3,4,99,70000.0
0,2,3.0,2,4,46,50000.0
1,3,13.0,1,1,17,140000.0
0,0,6.0,1,4,48,75000.0
1,1,2.0,3,4,79,35000.0
0,2,10.0,3,3,93,110000.0
1,0,4.0,1,0,173,65000.0
1,3,18.0,2,4,17,180000.0
0,0,1.0,0,4,83,35000.0
0,2,11.0,0,4,48,120000.0
1,0,6.0,1,1,99,75000.0
0,1,1.0,1,4,79,30000.0
1,3,16.0,0,4,17,160000.0
1,0,3.0,2,0,172,60000.0
1,0,2.0,1,0,173,55000.0
0,2,7.0,3,0,93,90000.0
1,3,16.0,0,0,17,160000.0
0,0,4.0,1,4,46,60000.0
1,1,1.0,4,1,79,25000.0
0,2,5.0,0,0,172,70000.0
1,0,8.0,0,0,99,100000.0
0,0,3.0,3,0,91,45000.0
1,3,14.0,0,0,17,140000.0
0,0,6.0,1,1,48,75000.0
1,1,2.0,4,1,79,30000.0
0,2,11.0,1,1,93,120000.0
1,0,4.0,1,4,173,65000.0
1,3,19.0,0,4,17,190000.0
0,0,1.0,2,0,83,35000.0
0,2,12.0,2,0,48,130000.0
1,0,7.0,0,0,99,85000.0
0,1,1.0,0,0,79,25000.0
1,3,15.0,2,4,17,150000.0
1,0,3.0,0,4,172,60000.0
0,2,9.0,4,0,91,100000.0
1,0,6.0,1,4,99,75000.0
0,2,3.0,0,4,46,50000.0
1,3,14.0,2,0,17,140000.0
0,0,6.0,1,1,48,75000.0
1,1,2.0,2,0,79,30000.0
0,2,11.0,3,4,93,120000.0
1,0,4.0,2,0,173,65000.0
1,3,19.0,0,4,17,190000.0
0,0,1.0,0,4,83,35000.0
0,2,12.0,2,4,48,130000.0
1,0,7.0,3,4,99,85000.0
0,1,1.0,0,4,79,25000.0
1,3,15.0,1,4,17,150000.0
1,0,3.0,2,0,172,60000.0
0,2,9.0,2,0,91,100000.0
1,0,6.0,4,0,99,75000.0
0,2,3.0,4,2,46,50000.0
1,3,14.0,1,4,17,140000.0
0,0,6.0,0,4,48,75000.0
1,1,2.0,4,4,79,30000.0
0,2,11.0,2,0,93,120000.0
1,0,4.0,2,4,173,65000.0
1,3,19.0,0,4,17,190000.0
0,0,1.0,0,0,83,35000.0
0,2,12.0,2,0,48,130000.0
1,0,7.0,1,0,99,85000.0
0,1,1.0,1,0,79,25000.0
1,3,15.0,2,4,17,150000.0
1,0,3.0,4,2,172,60000.0
0,2,9.0,3,0,91,100000.0
1,0,6.0,2,0,99,75000.0
0,2,3.0,1,1,46,50000.0
1,3,14.0,1,1,17,140000.0
0,0,6.0,4,0,48,75000.0
1,1,2.0,0,4,79,30000.0
0,2,11.0,4,2,93,120000.0
1,0,4.0,3,0,173,65000.0
1,3,19.0,1,0,17,190000.0
0,0,1.0,4,2,83,35000.0
0,2,12.0,3,4,48,130000.0
1,0,7.0,1,0,99,85000.0
0,1,1.0,3,4,79,25000.0
1,3,15.0,4,1,17,150000.0
1,0,3.0,2,4,172,60000.0
0,2,9.0,4,4,91,100000.0
1,0,6.0,0,0,99,75000.0
0,2,3.0,0,4,46,50000.0
1,3,14.0,4,4,17,140000.0
0,0,6.0,1,1,48,75000.0
1,1,2.0,0,4,79,30000.0
0,2,11.0,4,4,93,120000.0
1,0,4.0,3,3,173,65000.0
1,3,19.0,1,0,17,190000.0
0,0,1.0,1,0,83,35000.0
0,2,12.0,2,0,48,130000.0
1,0,7.0,4,4,99,85000.0
0,1,1.0,0,4,79,25000.0
1,3,15.0,4,2,17,150000.0
1,0,3.0,0,4,172,60000.0
0,2,9.0,1,0,91,100000.0
1,0,6.0,0,4,99,75000.0
0,2,3.0,4,4,46,50000.0
1,3,14.0,1,1,17,140000.0
0,0,6.0,3,0,48,75000.0
1,1,2.0,4,1,79,30000.0
0,2,11.0,2,0,93,120000.0
1,0,4.0,2,0,173,65000.0
1,3,19.0,3,4,17,190000.0
0,0,1.0,3,0,83,35000.0
0,2,12.0,4,4,48,130000.0
1,0,7.0,3,4,99,85000.0
0,1,1.0,4,4,79,25000.0
1,3,15.0,0,4,17,150000.0
1,0,3.0,2,0,172,60000.0
0,2,9.0,4,0,91,100000.0
1,0,6.0,2,0,99,75000.0
0,2,3.0,0,4,46,50000.0
1,3,14.0,0,4,17,140000.0
0,0,6.0,2,0,48,75000.0
1,1,2.0,3,4,79,30000.0
0,2,11.0,2,4,93,120000.0
1,0,4.0,2,4,173,65000.0
1,3,19.0,0,4,17,190000.0
0,0,1.0,0,4,83,35000.0
0,2,12.0,3,0,48,130000.0
1,0,7.0,4,0,99,85000.0
0,1,1.0,4,1,79,25000.0
1,3,15.0,0,4,17,150000.0
1,0,3.0,3,3,172,60000.0
0,2,9.0,2,0,91,100000.0
1,0,6.0,4,4,99,75000.0
0,2,3.0,0,0,46,50000.0
1,3,14.0,4,1,17,140000.0
0,0,6.0,2,0,48,75000.0
1,1,2.0,1,4,79,30000.0
0,2,11.0,4,1,93,120000.0
1,0,4.0,4,0,173,65000.0
1,3,19.0,0,4,17,190000.0
0,0,1.0,1,4,83,35000.0
0,2,12.0,2,4,48,130000.0
1,0,7.0,0,0,99,85000.0
0,1,1.0,4,4,79,25000.0
1,3,15.0,4,1,17,150000.0
1,0,3.0,2,0,172,60000.0
1,0,5.0,3,3,173,80000.0
0,2,3.0,3,4,93,60000.0
1,3,12.0,2,0,17,130000.0
0,0,2.0,2,0,46,45000.0
1,1,1.0,4,0,79,25000.0
0,2,7.0,4,1,172,90000.0
1,0,18.0,4,2,99,170000.0
0,0,2.0,1,0,91,40000.0
1,3,15.0,3,3,17,150000.0
0,0,8.0,0,4,48,95000.0
1,1,1.0,4,2,79,25000.0
0,2,10.0,1,0,93,110000.0
1,0,4.0,0,4,173,70000.0
0,0,2.0,4,1,83,35000.0
0,2,13.0,2,0,48,140000.0
1,0,9.0,3,0,99,110000.0
0,1,1.0,2,4,79,25000.0
1,3,16.0,4,4,17,160000.0
1,0,5.0,3,4,172,80000.0
0,2,11.0,1,1,91,120000.0
1,0,6.0,3,0,99,90000.0
0,2,2.0,4,0,46,45000.0
1,3,15.0,3,4,17,150000.0
0,0,8.0,4,2,48,95000.0
1,1,1.0,3,0,79,25000.0
0,2,10.0,0,4,93,110000.0
1,0,4.0,3,3,173,70000.0
0,0,2.0,4,0,83,35000.0
0,2,13.0,0,4,48,140000.0
1,0,9.0,2,0,99,110000.0
0,1,1.0,2,0,79,25000.0
1,3,16.0,3,4,17,160000.0
1,0,5.0,2,0,172,80000.0
0,2,11.0,2,0,91,120000.0
1,0,6.0,0,4,99,90000.0
0,2,2.0,4,2,46,45000.0
1,3,15.0,4,0,17,150000.0
0,0,8.0,1,0,48,95000.0
1,1,1.0,0,4,79,25000.0
0,2,10.0,0,0,93,110000.0
1,0,4.0,1,0,173,70000.0
0,0,2.0,2,0,83,35000.0
0,2,13.0,4,1,48,140000.0
1,0,9.0,4,1,99,110000.0
0,1,1.0,0,0,79,25000.0
1,3,16.0,0,4,17,160000.0
1,0,5.0,2,4,172,80000.0
0,2,11.0,4,2,91,120000.0
1,0,6.0,4,1,99,90000.0
0,2,2.0,0,4,46,45000.0
1,3,15.0,0,4,17,150000.0
0,0,8.0,3,4,48,95000.0
1,1,1.0,1,0,79,25000.0
0,2,10.0,3,4,93,110000.0
1,0,4.0,2,0,173,70000.0
0,0,2.0,0,0,83,35000.0
0,2,13.0,3,0,48,140000.0
1,0,9.0,0,0,99,110000.0
0,1,1.0,3,4,79,25000.0
1,3,16.0,3,3,17,160000.0
1,0,5.0,0,4,172,80000.0
0,2,11.0,2,0,91,120000.0
1,0,6.0,4,4,99,90000.0
0,2,2.0,4,4,46,45000.0
1,3,15.0,1,0,17,150000.0
0,0,8.0,2,0,48,95000.0
1,1,1.0,1,1,79,25000.0
0,2,10.0,4,4,93,110000.0
1,0,4.0,2,4,173,70000.0
0,0,2.0,2,4,83,35000.0
0,2,13.0,4,2,48,140000.0
1,0,9.0,4,2,99,110000.0
0,1,1.0,4,1,79,25000.0
1,3,16.0,1,1,17,160000.0
1,0,5.0,0,4,172,80000.0
0,2,11.0,2,0,91,120000.0
1,0,6.0,2,4,99,90000.0
0,2,2.0,2,0,46,45000.0
1,3,15.0,4,1,17,150000.0
0,0,8.0,1,4,48,95000.0
1,1,1.0,4,0,79,25000.0
0,2,10.0,4,2,93,110000.0
1,0,4.0,4,0,173,70000.0
0,0,2.0,1,0,83,35000.0
0,2,13.0,4,4,48,140000.0
1,0,9.0,3,3,99,110000.0
0,1,1.0,1,0,79,25000.0
1,3,16.0,2,4,17,160000.0
1,0,5.0,0,0,172,80000.0
0,2,11.0,2,0,91,120000.0
1,0,6.0,2,4,99,90000.0
0,2,2.0,0,4,46,45000.0
1,3,15.0,4,2,17,150000.0
0,0,8.0,3,0,48,95000.0
1,1,1.0,1,4,79,25000.0
0,2,10.0,4,1,93,110000.0
1,0,4.0,0,0,173,70000.0
0,0,2.0,0,4,83,35000.0
0,2,13.0,3,3,48,140000.0
1,0,9.0,2,0,99,110000.0
0,1,1.0,1,1,79,25000.0
1,3,16.0,2,0,17,160000.0
1,0,5.0,2,4,172,80000.0
0,2,11.0,1,0,91,120000.0
1,0,6.0,2,4,99,90000.0
0,2,2.0,4,4,46,45000.0
1,3,15.0,1,0,17,150000.0
0,0,8.0,2,0,48,95000.0
1,1,1.0,0,4,79,25000.0
0,2,10.0,0,0,93,110000.0
1,0,4.0,1,1,173,70000.0
0,0,2.0,0,4,83,35000.0
0,2,13.0,3,4,48,140000.0
1,0,9.0,3,4,99,110000.0
0,1,1.0,1,4,79,25000.0
1,3,16.0,0,0,17,160000.0
1,0,5.0,4,2,172,80000.0
1,0,6.0,1,4,173,85000.0
0,2,4.0,2,0,93,62000.0
1,3,13.0,2,0,17,138000.0
0,0,2.0,2,0,46,47000.0
1,1,1.0,0,4,79,26000.0
0,2,8.0,3,0,172,95000.0
1,0,19.0,1,0,99,174000.0
0,0,2.0,2,0,91,41000.0
1,3,16.0,0,4,17,162000.0
0,0,9.0,1,1,48,99000.0
1,1,1.0,1,4,79,26000.0
0,2,11.0,3,4,93,117000.0
1,0,5.0,0,4,173,75000.0
0,0,2.0,3,0,83,36000.0
0,2,14.0,4,4,48,146000.0
1,0,10.0,0,0,99,113000.0
0,1,1.0,1,0,79,26000.0
1,3,17.0,4,0,17,168000.0
1,0,6.0,4,0,172,85000.0
0,2,12.0,0,4,91,122000.0
1,0,7.0,0,4,99,96000.0
0,2,3.0,0,0,46,49000.0
1,3,16.0,2,0,17,162000.0
0,0,9.0,3,4,48,99000.0
1,1,1.0,0,0,79,26000.0
0,2,11.0,4,0,93,117000.0
1,0,5.0,4,1,173,75000.0
0,0,2.0,4,0,83,36000.0
0,2,14.0,0,4,48,146000.0
1,0,10.0,3,0,99,113000.0
0,1,1.0,0,4,79,26000.0
1,3,17.0,1,1,17,168000.0
1,0,6.0,4,1,172,85000.0
0,2,12.0,0,0,91,122000.0
1,0,7.0,4,2,99,96000.0
0,2,3.0,1,1,46,49000.0
1,3,16.0,1,1,17,162000.0
0,0,9.0,3,3,48,99000.0
1,1,1.0,1,4,79,26000.0
0,2,11.0,4,2,93,117000.0
1,0,5.0,0,0,173,75000.0
0,0,2.0,3,3,83,36000.0
0,2,14.0,3,4,48,146000.0
1,0,10.0,4,4,99,113000.0
0,1,1.0,3,4,79,26000.0
1,3,17.0,4,4,17,168000.0
1,0,6.0,0,0,172,85000.0
0,2,12.0,3,4,91,122000.0
1,0,7.0,0,0,99,96000.0
0,2,3.0,2,0,46,49000.0
1,3,16.0,0,4,17,162000.0
0,0,9.0,0,0,48,99000.0
1,1,1.0,4,2,79,26000.0
0,2,11.0,0,0,93,117000.0
1,0,5.0,4,4,173,75000.0
0,0,2.0,0,0,83,36000.0
0,2,14.0,0,4,48,146000.0
1,0,10.0,0,0,99,113000.0
0,1,1.0,2,0,79,26000.0
1,3,17.0,3,0,17,168000.0
1,0,6.0,4,4,172,85000.0
0,2,12.0,3,0,91,122000.0
1,0,7.0,3,0,99,96000.0
0,2,3.0,2,0,46,49000.0
1,3,16.0,1,0,17,162000.0
0,0,9.0,2,4,48,99000.0
1,1,1.0,3,4,79,26000.0
0,2,11.0,1,0,93,117000.0
1,0,5.0,2,4,173,75000.0
0,0,2.0,0,4,83,36000.0
0,2,14.0,4,1,48,146000.0
1,0,10.0,2,4,99,113000.0
0,1,1.0,1,4,79,26000.0
1,3,17.0,1,1,17,168000.0
1,0,6.0,3,4,172,85000.0
0,2,12.0,3,3,91,122000.0
1,0,7.0,2,0,99,96000.0
0,2,3.0,1,0,46,49000.0
1,3,16.0,2,4,17,162000.0
0,0,9.0,3,0,48,99000.0
1,1,1.0,4,2,79,26000.0
0,2,11.0,1,0,93,117000.0
1,0,5.0,1,1,173,75000.0
0,0,2.0,0,4,83,36000.0
0,2,14.0,1,4,48,146000.0
1,0,10.0,1,1,99,113000.0
0,1,1.0,3,4,79,26000.0
1,3,17.0,1,4,17,168000.0
1,0,6.0,3,4,172,85000.0
0,2,12.0,1,1,91,122000.0
1,0,7.0,2,4,99,96000.0
0,2,3.0,4,2,46,49000.0
1,3,16.0,4,0,17,162000.0
0,0,9.0,2,0,48,99000.0
1,1,1.0,1,4,79,26000.0
0,2,11.0,4,1,93,117000.0
1,0,5.0,3,0,173,75000.0
0,0,2.0,3,3,83,36000.0
0,2,14.0,3,4,48,146000.0
1,0,10.0,1,1,99,113000.0
0,1,1.0,1,0,79,26000.0
1,3,17.0,4,2,17,168000.0
1,0,6.0,1,4,172,85000.0
0,2,12.0,0,4,91,122000.0
1,0,7.0,2,0,99,96000.0
0,2,3.0,0,0,46,49000.0
1,3,16.0,4,1,17,162000.0
0,0,9.0,4,4,48,99000.0
1,1,1.0,4,2,79,26000.0
0,2,11.0,4,4,93,117000.0
1,0,5.0,3,3,173,75000.0
0,0,2.0,0,0,83,36000.0
0,2,14.0,4,1,48,146000.0
1,0,10.0,2,4,99,113000.0
0,1,1.0,4,4,79,26000.0
1,3,17.0,3,3,17,168000.0
1,0,6.0,0,4,172,85000.0
0,2,8.0,4,4,172,95000.0
1,3,18.0,3,0,17,180000.0
0,0,2.0,3,4,91,41000.0
1,1,1.0,4,4,79,26000.0
0,2,5.0,3,0,93,68000.0
1,0,13.0,3,0,99,127000.0
0,0,2.0,1,4,46,47000.0
1,3,15.0,1,0,17,155000.0
0,0,8.0,2,0,48,92000.0
1,1,1.0,0,4,79,26000.0
0,2,12.0,0,4,93,125000.0
1,0,4.0,3,3,173,71000.0
0,0,2.0,1,4,83,36000.0
0,2,15.0,2,0,48,152000.0
1,0,11.0,0,0,99,119000.0
0,1,1.0,4,1,79,26000.0
1,3,19.0,0,0,17,190000.0
1,0,6.0,4,2,172,85000.0
0,2,13.0,3,4,91,131000.0
1,0,8.0,4,4,99,101000.0
0,2,3.0,3,0,46,49000.0
1,3,18.0,4,0,17,182000.0
0,0,8.0,2,0,48,92000.0
1,1,1.0,2,4,79,26000.0
0,2,12.0,2,0,93,125000.0
1,0,4.0,1,1,173,71000.0
0,0,2.0,4,0,83,36000.0
0,2,15.0,0,4,48,152000.0
1,0,11.0,4,2,99,119000.0
0,1,1.0,2,0,79,26000.0
1,3,19.0,1,0,17,190000.0
1,0,6.0,3,4,172,85000.0
0,2,13.0,4,0,91,131000.0
1,0,8.0,4,1,99,101000.0
0,2,3.0,3,4,46,49000.0
1,3,18.0,4,1,17,182000.0
0,0,8.0,1,4,48,92000.0
1,1,1.0,1,0,79,26000.0
0,2,12.0,1,4,93,125000.0
1,0,4.0,0,4,173,71000.0
0,0,2.0,4,1,83,36000.0
0,2,15.0,0,4,48,152000.0
1,0,11.0,4,1,99,119000.0
0,1,1.0,0,0,79,26000.0
1,3,19.0,2,0,17,190000.0
1,0,6.0,2,0,172,85000.0
0,2,13.0,2,4,91,131000.0
1,0,8.0,2,0,99,101000.0
0,2,3.0,3,4,46,49000.0
1,3,18.0,0,4,17,182000.0
0,0,8.0,4,0,48,92000.0
1,1,1.0,4,4,79,26000.0
0,2,12.0,3,3,93,125000.0
1,0,4.0,1,0,173,71000.0
0,0,2.0,3,0,83,36000.0
0,2,15.0,3,3,48,152000.0
1,0,11.0,4,1,99,119000.0
0,1,1.0,3,3,79,26000.0
1,3,19.0,3,3,17,190000.0
1,0,6.0,3,0,172,85000.0
0,2,13.0,3,4,91,131000.0
1,0,8.0,4,1,99,101000.0
0,2,3.0,1,4,46,49000.0
1,3,18.0,3,4,17,182000.0
0,0,8.0,3,3,48,92000.0
1,1,1.0,0,4,79,26000.0
0,2,12.0,3,4,93,125000.0
1,0,4.0,4,4,173,71000.0
0,0,2.0,2,0,83,36000.0
0,2,15.0,3,4,48,152000.0
1,0,11.0,4,2,99,119000.0
0,1,1.0,2,0,79,26000.0
1,3,19.0,4,2,17,190000.0
1,0,6.0,2,0,172,85000.0
0,2,13.0,1,1,91,131000.0
1,0,8.0,0,4,99,101000.0
0,2,3.0,0,0,46,49000.0
1,3,18.0,0,4,17,182000.0
0,0,8.0,1,0,48,92000.0
1,1,1.0,0,4,79,26000.0
0,2,12.0,2,0,93,125000.0
1,0,4.0,0,0,173,71000.0
0,0,2.0,0,0,83,36000.0
0,2,15.0,0,4,48,152000.0
1,0,11.0,1,0,99,119000.0
0,1,1.0,3,3,79,26000.0
1,3,19.0,0,0,17,190000.0
1,0,6.0,1,1,172,85000.0
0,2,13.0,0,0,91,131000.0
1,0,8.0,4,1,99,101000.0
0,2,3.0,4,2,46,49000.0
1,3,18.0,2,0,17,182000.0
0,0,8.0,0,4,48,92000.0
1,1,1.0,1,1,79,26000.0
0,2,12.0,2,4,93,125000.0
1,0,4.0,4,0,173,71000.0
0,0,2.0,1,4,83,36000.0
0,2,15.0,2,0,48,152000.0
1,0,11.0,2,0,99,119000.0
0,1,1.0,2,4,79,26000.0
1,3,19.0,4,2,17,190000.0
1,0,6.0,0,0,172,85000.0
0,2,13.0,3,4,91,131000.0
1,0,8.0,1,1,99,101000.0
0,2,3.0,3,3,46,49000.0
1,3,18.0,1,1,17,182000.0
0,0,8.0,0,4,48,92000.0
1,1,1.0,3,4,79,26000.0
0,2,12.0,2,4,93,125000.0
1,0,4.0,1,0,173,71000.0
0,0,2.0,1,4,83,36000.0
0,2,15.0,3,4,48,152000.0
1,0,11.0,0,0,99,119000.0
0,1,1.0,2,0,79,26000.0
1,3,19.0,0,4,17,190000.0
1,0,6.0,3,4,172,85000.0
0,2,13.0,2,0,91,131000.0
1,0,3.0,1,4,172,62000.0
0,2,16.0,4,0,93,137000.0
1,3,9.0,3,4,17,112000.0
0,0,2.0,4,4,46,45000.0
1,1,1.0,4,2,79,25000.0
0,0,7.0,4,4,99,91000.0
1,3,17.0,3,0,17,179000.0
0,0,5.0,1,4,173,74000.0
0,0,2.0,0,0,83,37000.0
0,3,19.0,3,0,17,193000.0
1,0,11.0,1,1,99,119000.0
0,1,1.0,1,1,79,25000.0
1,2,20.0,0,4,93,204000.0
0,0,3.0,3,3,172,61000.0
1,3,15.0,1,0,17,157000.0
0,2,8.0,0,4,48,92000.0
1,0,1.0,4,4,173,52000.0
0,0,4.0,4,1,91,58000.0
1,3,22.0,1,0,17,219000.0
0,2,6.0,1,1,93,77000.0
1,0,8.0,0,4,99,104000.0
0,1,1.0,1,0,79,25000.0
1,2,20.0,3,4,93,204000.0
0,0,2.0,4,1,83,37000.0
0,3,18.0,1,0,17,183000.0
1,0,11.0,0,4,99,119000.0
0,1,1.0,3,3,79,25000.0
1,2,20.0,3,3,93,204000.0
0,0,3.0,2,0,172,61000.0
1,3,15.0,0,4,17,157000.0
0,2,8.0,4,4,48,92000.0
1,0,1.0,0,0,173,52000.0
0,0,4.0,1,1,91,58000.0
1,3,22.0,3,3,17,219000.0
0,2,6.0,0,4,93,77000.0
1,0,8.0,4,4,99,104000.0
0,1,1.0,3,4,79,25000.0
1,2,20.0,4,4,93,204000.0
0,0,2.0,1,4,83,37000.0
0,3,18.0,0,4,17,183000.0
1,0,11.0,3,4,99,119000.0
0,1,1.0,1,0,79,25000.0
1,2,20.0,2,0,93,204000.0
0,0,3.0,4,0,172,61000.0
1,3,15.0,1,4,17,157000.0
0,2,8.0,2,0,48,92000.0
1,0,1.0,2,0,173,52000.0
0,0,4.0,4,2,91,58000.0
1,3,22.0,0,4,17,219000.0
0,2,6.0,3,4,93,77000.0
1,0,8.0,1,4,99,104000.0
0,1,1.0,1,4,79,25000.0
1,2,20.0,2,0,93,204000.0
0,0,2.0,1,1,83,37000.0
0,3,18.0,2,0,17,183000.0
1,0,11.0,2,0,99,119000.0
0,1,1.0,1,0,79,25000.0
1,2,20.0,1,4,93,204000.0
0,0,3.0,0,4,172,61000.0
1,3,15.0,3,4,17,157000.0
0,2,8.0,2,0,48,92000.0
1,0,1.0,2,0,173,52000.0
0,0,4.0,4,1,91,58000.0
1,3,22.0,3,3,17,219000.0
0,2,6.0,1,4,93,77000.0
