Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title,Salary
1,2,2.0,4,0,27,35000.0
0,4,10.0,4,0,35,110000.0
1,1,4.0,3,7,63,65000.0
1,5,18.0,1,3,4,180000.0
0,1,1.0,2,4,29,35000.0
0,4,11.0,4,0,18,120000.0
1,1,6.0,3,8,36,75000.0
0,2,1.0,2,9,27,30000.0
1,5,16.0,1,9,4,160000.0
1,1,3.0,2,6,62,60000.0
0,4,8.0,2,6,33,85000.0
1,1,5.0,3,7,36,70000.0
0,4,3.0,4,1,17,50000.0
1,5,13.0,3,8,4,140000.0
0,1,6.0,0,2,18,75000.0
1,2,2.0,4,9,27,35000.0
0,4,10.0,0,2,35,110000.0
1,1,4.0,1,1,63,65000.0
1,5,18.0,3,8,4,180000.0
0,1,1.0,0,1,29,35000.0
0,4,11.0,1,1,18,120000.0
1,1,6.0,2,4,36,75000.0
0,2,1.0,2,4,27,30000.0
1,5,16.0,1,1,4,160000.0
1,1,3.0,2,9,62,60000.0
0,4,8.0,1,3,33,85000.0
1,1,5.0,1,9,36,70000.0
0,4,3.0,2,6,17,50000.0
1,5,13.0,3,8,4,140000.0
0,1,6.0,1,9,18,75000.0
1,2,2.0,0,2,27,35000.0
0,4,10.0,4,0,35,110000.0
1,1,4.0,0,1,63,65000.0
1,5,18.0,0,9,4,180000.0
0,1,1.0,4,1,29,35000.0
0,4,11.0,1,3,18,120000.0
1,1,6.0,4,1,36,75000.0
0,2,1.0,0,2,27,30000.0
1,5,16.0,0,9,4,160000.0
1,1,3.0,1,1,62,60000.0
0,4,8.0,3,1,33,85000.0
1,1,5.0,0,2,36,70000.0
0,4,3.0,4,9,17,50000.0
1,5,13.0,0,1,4,140000.0
0,1,6.0,1,1,18,75000.0
1,2,2.0,1,1,27,35000.0
0,4,10.0,3,8,35,110000.0
1,1,4.0,3,9,63,65000.0
1,5,18.0,3,1,4,180000.0
0,1,1.0,0,9,29,35000.0
0,4,11.0,3,1,18,120000.0
1,1,6.0,4,0,36,75000.0
0,2,1.0,3,8,27,30000.0
1,5,16.0,3,8,4,160000.0
1,1,3.0,2,4,62,60000.0
0,4,8.0,2,9,33,85000.0
1,1,5.0,2,4,36,70000.0
0,4,3.0,1,3,17,50000.0
1,5,13.0,1,3,4,140000.0
0,1,6.0,0,2,18,75000.0
1,2,2.0,0,1,27,35000.0
0,4,10.0,1,3,35,110000.0
1,1,4.0,2,4,63,65000.0
1,5,18.0,3,1,4,180000.0
0,1,1.0,1,9,29,35000.0
0,4,11.0,2,6,18,120000.0
1,1,6.0,4,1,36,75000.0
0,2,1.0,4,0,27,30000.0
1,5,16.0,1,1,4,160000.0
1,1,3.0,3,1,62,60000.0
0,4,8.0,3,8,33,85000.0
1,1,5.0,3,8,36,70000.0
0,4,3.0,2,9,17,50000.0
1,5,13.0,1,3,4,140000.0
0,1,6.0,1,9,18,75000.0
1,2,2.0,3,9,27,35000.0
0,4,10.0,3,7,35,110000.0
1,1,4.0,1,1,63,65000.0
1,5,18.0,2,9,4,180000.0
0,1,1.0,0,9,29,35000.0
0,4,11.0,0,2,18,120000.0
1,1,6.0,1,3,36,75000.0
0,2,1.0,1,9,27,30000.0
1,5,16.0,0,9,4,160000.0
1,1,3.0,2,6,62,60000.0
1,1,2.0,1,1,63,55000.0
0,4,7.0,3,1,35,90000.0
1,5,16.0,0,1,4,160000.0
0,1,4.0,1,9,17,60000.0
1,2,1.0,4,0,27,25000.0
0,4,5.0,0,1,62,70000.0
1,1,8.0,0,1,36,100000.0
0,1,3.0,3,1,33,45000.0
1,5,14.0,0,1,4,140000.0
0,1,6.0,1,3,18,75000.0
1,2,2.0,4,0,27,30000.0
0,4,11.0,1,3,35,120000.0
1,1,4.0,1,9,63,65000.0
1,5,19.0,0,2,4,190000.0
0,1,1.0,2,6,29,35000.0
0,4,12.0,2,4,18,130000.0
1,1,7.0,0,1,36,85000.0
0,2,1.0,0,1,27,25000.0
1,5,15.0,2,9,4,150000.0
1,1,3.0,0,2,62,60000.0
0,4,9.0,4,1,33,100000.0
1,1,6.0,1,9,36,75000.0
0,4,3.0,0,9,17,50000.0
1,5,14.0,2,6,4,140000.0
0,1,6.0,1,3,18,75000.0
1,2,2.0,2,4,27,30000.0
0,4,11.0,3,9,35,120000.0
1,1,4.0,2,6,63,65000.0
1,5,19.0,0,9,4,190000.0
0,1,1.0,0,2,29,35000.0
0,4,12.0,2,9,18,130000.0
1,1,7.0,3,8,36,85000.0
0,2,1.0,0,2,27,25000.0
1,5,15.0,1,9,4,150000.0
1,1,3.0,2,4,62,60000.0
0,4,9.0,2,4,33,100000.0
1,1,6.0,4,1,36,75000.0
0,4,3.0,4,5,17,50000.0
1,5,14.0,1,9,4,140000.0
0,1,6.0,0,9,18,75000.0
1,2,2.0,4,9,27,30000.0
0,4,11.0,2,6,35,120000.0
1,1,4.0,2,9,63,65000.0
1,5,19.0,0,2,4,190000.0
0,1,1.0,0,1,29,35000.0
0,4,12.0,2,4,18,130000.0
1,1,7.0,1,1,36,85000.0
0,2,1.0,1,1,27,25000.0
1,5,15.0,2,9,4,150000.0
1,1,3.0,4,5,62,60000.0
0,4,9.0,3,1,33,100000.0
1,1,6.0,2,6,36,75000.0
0,4,3.0,1,3,17,50000.0
1,5,14.0,1,3,4,140000.0
0,1,6.0,4,1,18,75000.0
1,2,2.0,0,2,27,30000.0
0,4,11.0,4,5,35,120000.0
1,1,4.0,3,1,63,65000.0
1,5,19.0,1,1,4,190000.0
0,1,1.0,4,5,29,35000.0
0,4,12.0,3,9,18,130000.0
1,1,7.0,1,1,36,85000.0
0,2,1.0,3,9,27,25000.0
1,5,15.0,4,0,4,150000.0
1,1,3.0,2,9,62,60000.0
0,4,9.0,4,9,33,100000.0
1,1,6.0,0,1,36,75000.0
0,4,3.0,0,2,17,50000.0
1,5,14.0,4,9,4,140000.0
0,1,6.0,1,3,18,75000.0
1,2,2.0,0,2,27,30000.0
0,4,11.0,4,9,35,120000.0
1,1,4.0,3,7,63,65000.0
1,5,19.0,1,1,4,190000.0
0,1,1.0,1,1,29,35000.0
0,4,12.0,2,6,18,130000.0
1,1,7.0,4,9,36,85000.0
0,2,1.0,0,2,27,25000.0
1,5,15.0,4,5,4,150000.0
1,1,3.0,0,9,62,60000.0
0,4,9.0,1,1,33,100000.0
1,1,6.0,0,2,36,75000.0
0,4,3.0,4,9,17,50000.0
1,5,14.0,1,3,4,140000.0
0,1,6.0,3,1,18,75000.0
1,2,2.0,4,0,27,30000.0
0,4,11.0,2,4,35,120000.0
1,1,4.0,2,4,63,65000.0
1,5,19.0,3,9,4,190000.0
0,1,1.0,3,1,29,35000.0
0,4,12.0,4,9,18,130000.0
1,1,7.0,3,8,36,85000.0
0,2,1.0,4,9,27,25000.0
1,5,15.0,0,2,4,150000.0
1,1,3.0,2,4,62,60000.0
0,4,9.0,4,1,33,100000.0
1,1,6.0,2,4,36,75000.0
0,4,3.0,0,2,17,50000.0
1,5,14.0,0,9,4,140000.0
0,1,6.0,2,6,18,75000.0
1,2,2.0,3,8,27,30000.0
0,4,11.0,2,9,35,120000.0
1,1,4.0,2,9,63,65000.0
1,5,19.0,0,9,4,190000.0
0,1,1.0,0,9,29,35000.0
0,4,12.0,3,1,18,130000.0
1,1,7.0,4,1,36,85000.0
0,2,1.0,4,0,27,25000.0
1,5,15.0,0,9,4,150000.0
1,1,3.0,3,7,62,60000.0
0,4,9.0,2,4,33,100000.0
1,1,6.0,4,9,36,75000.0
0,4,3.0,0,1,17,50000.0
1,5,14.0,4,0,4,140000.0
0,1,6.0,2,4,18,75000.0
1,2,2.0,1,9,27,30000.0
0,4,11.0,4,0,35,120000.0
1,1,4.0,4,1,63,65000.0
1,5,19.0,0,9,4,190000.0
0,1,1.0,1,9,29,35000.0
0,4,12.0,2,9,18,130000.0
1,1,7.0,0,1,36,85000.0
0,2,1.0,4,9,27,25000.0
1,5,15.0,4,0,4,150000.0
1,1,3.0,2,6,62,60000.0
1,1,5.0,3,7,63,80000.0
0,4,3.0,3,9,35,60000.0
1,5,12.0,2,6,4,130000.0
0,1,2.0,2,4,17,45000.0
1,2,1.0,4,1,27,25000.0
0,4,7.0,4,0,62,90000.0
1,1,18.0,4,5,36,170000.0
0,1,2.0,1,1,33,40000.0
1,5,15.0,3,7,4,150000.0
0,1,8.0,0,2,18,95000.0
1,2,1.0,4,5,27,25000.0
0,4,10.0,1,1,35,110000.0
1,1,4.0,0,2,63,70000.0
0,1,2.0,4,0,29,35000.0
0,4,13.0,2,4,18,140000.0
1,1,9.0,3,1,36,110000.0
0,2,1.0,2,9,27,25000.0
1,5,16.0,4,9,4,160000.0
1,1,5.0,3,9,62,80000.0
0,4,11.0,1,3,33,120000.0
1,1,6.0,3,1,36,90000.0
0,4,2.0,4,1,17,45000.0
1,5,15.0,3,8,4,150000.0
0,1,8.0,4,5,18,95000.0
1,2,1.0,3,1,27,25000.0
0,4,10.0,0,9,35,110000.0
1,1,4.0,3,7,63,70000.0
0,1,2.0,4,1,29,35000.0
0,4,13.0,0,9,18,140000.0
1,1,9.0,2,6,36,110000.0
0,2,1.0,2,4,27,25000.0
1,5,16.0,3,8,4,160000.0
1,1,5.0,2,4,62,80000.0
0,4,11.0,2,6,33,120000.0
1,1,6.0,0,2,36,90000.0
0,4,2.0,4,5,17,45000.0
1,5,15.0,4,1,4,150000.0
0,1,8.0,1,1,18,95000.0
1,2,1.0,0,2,27,25000.0
0,4,10.0,0,1,35,110000.0
1,1,4.0,1,1,63,70000.0
0,1,2.0,2,4,29,35000.0
0,4,13.0,4,0,18,140000.0
1,1,9.0,4,0,36,110000.0
0,2,1.0,0,1,27,25000.0
1,5,16.0,0,2,4,160000.0
1,1,5.0,2,9,62,80000.0
0,4,11.0,4,5,33,120000.0
1,1,6.0,4,0,36,90000.0
0,4,2.0,0,2,17,45000.0
1,5,15.0,0,2,4,150000.0
0,1,8.0,3,9,18,95000.0
1,2,1.0,1,1,27,25000.0
0,4,10.0,3,8,35,110000.0
1,1,4.0,2,4,63,70000.0
0,1,2.0,0,1,29,35000.0
0,4,13.0,3,1,18,140000.0
1,1,9.0,0,1,36,110000.0
0,2,1.0,3,9,27,25000.0
1,5,16.0,3,7,4,160000.0
1,1,5.0,0,2,62,80000.0
0,4,11.0,2,4,33,120000.0
1,1,6.0,4,9,36,90000.0
0,4,2.0,4,9,17,45000.0
1,5,15.0,1,1,4,150000.0
0,1,8.0,2,4,18,95000.0
1,2,1.0,1,3,27,25000.0
0,4,10.0,4,9,35,110000.0
1,1,4.0,2,9,63,70000.0
0,1,2.0,2,9,29,35000.0
0,4,13.0,4,5,18,140000.0
1,1,9.0,4,5,36,110000.0
0,2,1.0,4,0,27,25000.0
1,5,16.0,1,3,4,160000.0
1,1,5.0,0,2,62,80000.0
0,4,11.0,2,4,33,120000.0
1,1,6.0,2,9,36,90000.0
0,4,2.0,2,6,17,45000.0
1,5,15.0,4,0,4,150000.0
0,1,8.0,1,9,18,95000.0
1,2,1.0,4,1,27,25000.0
0,4,10.0,4,5,35,110000.0
1,1,4.0,4,1,63,70000.0
0,1,2.0,1,1,29,35000.0
0,4,13.0,4,9,18,140000.0
1,1,9.0,3,7,36,110000.0
0,2,1.0,1,1,27,25000.0
1,5,16.0,2,9,4,160000.0
1,1,5.0,0,1,62,80000.0
0,4,11.0,2,6,33,120000.0
1,1,6.0,2,9,36,90000.0
0,4,2.0,0,9,17,45000.0
1,5,15.0,4,5,4,150000.0
0,1,8.0,3,1,18,95000.0
1,2,1.0,1,9,27,25000.0
0,4,10.0,4,0,35,110000.0
1,1,4.0,0,1,63,70000.0
0,1,2.0,0,2,29,35000.0
0,4,13.0,3,7,18,140000.0
1,1,9.0,2,6,36,110000.0
0,2,1.0,1,3,27,25000.0
1,5,16.0,2,6,4,160000.0
1,1,5.0,2,9,62,80000.0
0,4,11.0,1,1,33,120000.0
1,1,6.0,2,9,36,90000.0
0,4,2.0,4,9,17,45000.0
1,5,15.0,1,1,4,150000.0
0,1,8.0,2,6,18,95000.0
1,2,1.0,0,9,27,25000.0
0,4,10.0,0,1,35,110000.0
1,1,4.0,1,3,63,70000.0
0,1,2.0,0,9,29,35000.0
0,4,13.0,3,8,18,140000.0
1,1,9.0,3,8,36,110000.0
0,2,1.0,1,9,27,25000.0
1,5,16.0,0,1,4,160000.0
1,1,5.0,4,5,62,80000.0
1,1,6.0,1,9,63,85000.0
0,4,4.0,2,6,35,62000.0
1,5,13.0,2,6,4,138000.0
0,1,2.0,2,6,17,47000.0
1,2,1.0,0,2,27,26000.0
0,4,8.0,3,1,62,95000.0
1,1,19.0,1,1,36,174000.0
0,1,2.0,2,4,33,41000.0
1,5,16.0,0,9,4,162000.0
0,1,9.0,1,3,18,99000.0
1,2,1.0,1,9,27,26000.0
0,4,11.0,3,9,35,117000.0
1,1,5.0,0,2,63,75000.0
0,1,2.0,3,1,29,36000.0
0,4,14.0,4,9,18,146000.0
1,1,10.0,0,1,36,113000.0
0,2,1.0,1,1,27,26000.0
1,5,17.0,4,1,4,168000.0
1,1,6.0,4,1,62,85000.0
0,4,12.0,0,2,33,122000.0
1,1,7.0,0,2,36,96000.0
0,4,3.0,0,1,17,49000.0
1,5,16.0,2,4,4,162000.0
0,1,9.0,3,8,18,99000.0
1,2,1.0,0,1,27,26000.0
0,4,11.0,4,1,35,117000.0
1,1,5.0,4,0,63,75000.0
0,1,2.0,4,1,29,36000.0
0,4,14.0,0,2,18,146000.0
1,1,10.0,3,1,36,113000.0
0,2,1.0,0,9,27,26000.0
1,5,17.0,1,3,4,168000.0
1,1,6.0,4,0,62,85000.0
0,4,12.0,0,1,33,122000.0
1,1,7.0,4,5,36,96000.0
0,4,3.0,1,3,17,49000.0
1,5,16.0,1,3,4,162000.0
0,1,9.0,3,7,18,99000.0
1,2,1.0,1,9,27,26000.0
0,4,11.0,4,5,35,117000.0
1,1,5.0,0,1,63,75000.0
0,1,2.0,3,7,29,36000.0
0,4,14.0,3,9,18,146000.0
1,1,10.0,4,9,36,113000.0
0,2,1.0,3,8,27,26000.0
1,5,17.0,4,9,4,168000.0
1,1,6.0,0,1,62,85000.0
0,4,12.0,3,8,33,122000.0
1,1,7.0,0,1,36,96000.0
0,4,3.0,2,6,17,49000.0
1,5,16.0,0,2,4,162000.0
0,1,9.0,0,1,18,99000.0
1,2,1.0,4,5,27,26000.0
0,4,11.0,0,1,35,117000.0
1,1,5.0,4,9,63,75000.0
0,1,2.0,0,1,29,36000.0
0,4,14.0,0,9,18,146000.0
1,1,10.0,0,1,36,113000.0
0,2,1.0,2,4,27,26000.0
1,5,17.0,3,1,4,168000.0
1,1,6.0,4,9,62,85000.0
0,4,12.0,3,1,33,122000.0
1,1,7.0,3,1,36,96000.0
0,4,3.0,2,4,17,49000.0
1,5,16.0,1,1,4,162000.0
0,1,9.0,2,9,18,99000.0
1,2,1.0,3,8,27,26000.0
0,4,11.0,1,1,35,117000.0
1,1,5.0,2,9,63,75000.0
0,1,2.0,0,2,29,36000.0
0,4,14.0,4,0,18,146000.0
1,1,10.0,2,9,36,113000.0
0,2,1.0,1,9,27,26000.0
1,5,17.0,1,3,4,168000.0
1,1,6.0,3,9,62,85000.0
0,4,12.0,3,7,33,122000.0
1,1,7.0,2,4,36,96000.0
0,4,3.0,1,1,17,49000.0
1,5,16.0,2,9,4,162000.0
0,1,9.0,3,1,18,99000.0
1,2,1.0,4,5,27,26000.0
0,4,11.0,1,1,35,117000.0
1,1,5.0,1,3,63,75000.0
0,1,2.0,0,9,29,36000.0
0,4,14.0,1,9,18,146000.0
1,1,10.0,1,3,36,113000.0
0,2,1.0,3,8,27,26000.0
1,5,17.0,1,9,4,168000.0
1,1,6.0,3,9,62,85000.0
0,4,12.0,1,3,33,122000.0
1,1,7.0,2,9,36,96000.0
0,4,3.0,4,5,17,49000.0
1,5,16.0,4,1,4,162000.0
0,1,9.0,2,4,18,99000.0
1,2,1.0,1,9,27,26000.0
0,4,11.0,4,0,35,117000.0
1,1,5.0,3,1,63,75000.0
0,1,2.0,3,7,29,36000.0
0,4,14.0,3,9,18,146000.0
1,1,10.0,1,3,36,113000.0
0,2,1.0,1,1,27,26000.0
1,5,17.0,4,5,4,168000.0
1,1,6.0,1,9,62,85000.0
0,4,12.0,0,2,33,122000.0
1,1,7.0,2,4,36,96000.0
0,4,3.0,0,1,17,49000.0
1,5,16.0,4,0,4,162000.0
0,1,9.0,4,9,18,99000.0
1,2,1.0,4,5,27,26000.0
0,4,11.0,4,9,35,117000.0
1,1,5.0,3,7,63,75000.0
0,1,2.0,0,1,29,36000.0
0,4,14.0,4,0,18,146000.0
1,1,10.0,2,9,36,113000.0
0,2,1.0,4,9,27,26000.0
1,5,17.0,3,7,4,168000.0
1,1,6.0,0,2,62,85000.0
0,4,8.0,4,9,62,95000.0
1,5,18.0,3,1,4,180000.0
0,1,2.0,3,8,33,41000.0
1,2,1.0,4,9,27,26000.0
0,4,5.0,3,1,35,68000.0
1,1,13.0,3,1,36,127000.0
0,1,2.0,1,9,17,47000.0
1,5,15.0,1,1,4,155000.0
0,1,8.0,2,6,18,92000.0
1,2,1.0,0,9,27,26000.0
0,4,12.0,0,2,35,125000.0
1,1,4.0,3,7,63,71000.0
0,1,2.0,1,9,29,36000.0
0,4,15.0,2,4,18,152000.0
1,1,11.0,0,1,36,119000.0
0,2,1.0,4,0,27,26000.0
1,5,19.0,0,1,4,190000.0
1,1,6.0,4,5,62,85000.0
0,4,13.0,3,9,33,131000.0
1,1,8.0,4,9,36,101000.0
0,4,3.0,3,1,17,49000.0
1,5,18.0,4,1,4,182000.0
0,1,8.0,2,4,18,92000.0
1,2,1.0,2,9,27,26000.0
0,4,12.0,2,6,35,125000.0
1,1,4.0,1,3,63,71000.0
0,1,2.0,4,1,29,36000.0
0,4,15.0,0,9,18,152000.0
1,1,11.0,4,5,36,119000.0
0,2,1.0,2,4,27,26000.0
1,5,19.0,1,1,4,190000.0
1,1,6.0,3,9,62,85000.0
0,4,13.0,4,1,33,131000.0
1,1,8.0,4,0,36,101000.0
0,4,3.0,3,8,17,49000.0
1,5,18.0,4,0,4,182000.0
0,1,8.0,1,9,18,92000.0
1,2,1.0,1,1,27,26000.0
0,4,12.0,1,9,35,125000.0
1,1,4.0,0,9,63,71000.0
0,1,2.0,4,0,29,36000.0
0,4,15.0,0,9,18,152000.0
1,1,11.0,4,0,36,119000.0
0,2,1.0,0,1,27,26000.0
1,5,19.0,2,6,4,190000.0
1,1,6.0,2,4,62,85000.0
0,4,13.0,2,9,33,131000.0
1,1,8.0,2,6,36,101000.0
0,4,3.0,3,9,17,49000.0
1,5,18.0,0,9,4,182000.0
0,1,8.0,4,1,18,92000.0
1,2,1.0,4,9,27,26000.0
0,4,12.0,3,7,35,125000.0
1,1,4.0,1,1,63,71000.0
0,1,2.0,3,1,29,36000.0
0,4,15.0,3,7,18,152000.0
1,1,11.0,4,0,36,119000.0
0,2,1.0,3,7,27,26000.0
1,5,19.0,3,7,4,190000.0
1,1,6.0,3,1,62,85000.0
0,4,13.0,3,8,33,131000.0
1,1,8.0,4,0,36,101000.0
0,4,3.0,1,9,17,49000.0
1,5,18.0,3,8,4,182000.0
0,1,8.0,3,7,18,92000.0
1,2,1.0,0,9,27,26000.0
0,4,12.0,3,9,35,125000.0
1,1,4.0,4,9,63,71000.0
0,1,2.0,2,4,29,36000.0
0,4,15.0,3,9,18,152000.0
1,1,11.0,4,5,36,119000.0
0,2,1.0,2,4,27,26000.0
1,5,19.0,4,5,4,190000.0
1,1,6.0,2,4,62,85000.0
0,4,13.0,1,3,33,131000.0
1,1,8.0,0,9,36,101000.0
0,4,3.0,0,1,17,49000.0
1,5,18.0,0,2,4,182000.0
0,1,8.0,1,1,18,92000.0
1,2,1.0,0,9,27,26000.0
0,4,12.0,2,6,35,125000.0
1,1,4.0,0,1,63,71000.0
0,1,2.0,0,1,29,36000.0
0,4,15.0,0,9,18,152000.0
1,1,11.0,1,1,36,119000.0
0,2,1.0,3,7,27,26000.0
1,5,19.0,0,1,4,190000.0
1,1,6.0,1,3,62,85000.0
0,4,13.0,0,1,33,131000.0
1,1,8.0,4,0,36,101000.0
0,4,3.0,4,5,17,49000.0
1,5,18.0,2,4,4,182000.0
0,1,8.0,0,9,18,92000.0
1,2,1.0,1,3,27,26000.0
0,4,12.0,2,9,35,125000.0
1,1,4.0,4,1,63,71000.0
0,1,2.0,1,9,29,36000.0
0,4,15.0,2,6,18,152000.0
1,1,11.0,2,4,36,119000.0
0,2,1.0,2,9,27,26000.0
1,5,19.0,4,5,4,190000.0
1,1,6.0,0,1,62,85000.0
0,4,13.0,3,8,33,131000.0
1,1,8.0,1,3,36,101000.0
0,4,3.0,3,7,17,49000.0
1,5,18.0,1,3,4,182000.0
0,1,8.0,0,2,18,92000.0
1,2,1.0,3,9,27,26000.0
0,4,12.0,2,9,35,125000.0
1,1,4.0,1,1,63,71000.0
0,1,2.0,1,9,29,36000.0
0,4,15.0,3,8,18,152000.0
1,1,11.0,0,1,36,119000.0
0,2,1.0,2,4,27,26000.0
1,5,19.0,0,9,4,190000.0
1,1,6.0,3,8,62,85000.0
0,4,13.0,2,6,33,131000.0
1,1,3.0,1,9,62,62000.0
0,4,16.0,4,1,35,137000.0
1,5,9.0,3,8,4,112000.0
0,1,2.0,4,9,17,45000.0
1,2,1.0,4,5,27,25000.0
0,1,7.0,4,9,36,91000.0
1,5,17.0,3,1,4,179000.0
0,1,5.0,1,9,63,74000.0
0,1,2.0,0,1,29,37000.0
0,5,19.0,3,1,4,193000.0
1,1,11.0,1,3,36,119000.0
0,2,1.0,1,3,27,25000.0
1,4,20.0,0,9,35,204000.0
0,1,3.0,3,7,62,61000.0
1,5,15.0,1,1,4,157000.0
0,4,8.0,0,2,18,92000.0
1,1,1.0,4,9,63,52000.0
0,1,4.0,4,0,33,58000.0
1,5,22.0,1,1,4,219000.0
0,4,6.0,1,3,35,77000.0
1,1,8.0,0,9,36,104000.0
0,2,1.0,1,1,27,25000.0
1,4,20.0,3,9,35,204000.0
0,1,2.0,4,0,29,37000.0
0,5,18.0,1,1,4,183000.0
1,1,11.0,0,2,36,119000.0
0,2,1.0,3,7,27,25000.0
1,4,20.0,3,7,35,204000.0
0,1,3.0,2,6,62,61000.0
1,5,15.0,0,2,4,157000.0
0,4,8.0,4,9,18,92000.0
1,1,1.0,0,1,63,52000.0
0,1,4.0,1,3,33,58000.0
1,5,22.0,3,7,4,219000.0
0,4,6.0,0,9,35,77000.0
1,1,8.0,4,9,36,104000.0
0,2,1.0,3,9,27,25000.0
1,4,20.0,4,9,35,204000.0
0,1,2.0,1,9,29,37000.0
0,5,18.0,0,9,4,183000.0
1,1,11.0,3,8,36,119000.0
0,2,1.0,1,1,27,25000.0
1,4,20.0,2,6,35,204000.0
0,1,3.0,4,1,62,61000.0
1,5,15.0,1,9,4,157000.0
0,4,8.0,2,6,18,92000.0
1,1,1.0,2,6,63,52000.0
0,1,4.0,4,5,33,58000.0
1,5,22.0,0,2,4,219000.0
0,4,6.0,3,9,35,77000.0
1,1,8.0,1,9,36,104000.0
0,2,1.0,1,9,27,25000.0
1,4,20.0,2,6,35,204000.0
0,1,2.0,1,3,29,37000.0
0,5,18.0,2,4,4,183000.0
1,1,11.0,2,4,36,119000.0
0,2,1.0,1,1,27,25000.0
1,4,20.0,1,9,35,204000.0
0,1,3.0,0,9,62,61000.0
1,5,15.0,3,8,4,157000.0
0,4,8.0,2,4,18,92000.0
1,1,1.0,2,4,63,52000.0
0,1,4.0,4,0,33,58000.0
1,5,22.0,3,7,4,219000.0
0,4,6.0,1,9,35,77000.0
1,1,8.0,1,1,36,104000.0
0,2,1.0,0,9,27,25000.0
1,4,20.0,2,4,35,204000.0
0,1,2.0,2,9,29,37000.0
0,5,18.0,3,7,4,183000.0
1,1,11.0,4,0,36,119000.0
0,2,1.0,3,7,27,25000.0
1,4,20.0,0,2,35,204000.0
0,1,3.0,2,6,62,61000.0
1,5,15.0,1,1,4,157000.0
0,4,8.0,4,5,18,92000.0
1,1,1.0,1,3,63,52000.0
0,1,4.0,2,6,33,58000.0
1,5,22.0,3,7,4,219000.0
0,4,6.0,0,2,35,77000.0
1,1,8.0,4,5,36,104000.0
0,2,1.0,3,9,27,25000.0
1,4,20.0,3,1,35,204000.0
0,1,2.0,0,2,29,37000.0
0,5,18.0,0,1,4,183000.0
1,1,11.0,1,1,36,119000.0
0,2,1.0,2,9,27,25000.0
1,4,20.0,1,1,35,204000.0
0,1,3.0,4,0,62,61000.0
1,5,15.0,2,4,4,157000.0
0,4,8.0,4,9,18,92000.0
1,1,1.0,0,2,63,52000.0
0,1,4.0,0,9,33,58000.0
1,5,22.0,3,1,4,219000.0
0,4,6.0,4,1,35,77000.0
1,1,8.0,2,6,36,104000.0
0,2,1.0,1,1,27,25000.0
1,4,20.0,4,0,35,204000.0
0,1,2.0,3,9,29,37000.0
0,5,18.0,1,9,4,183000.0
1,1,11.0,2,9,36,119000.0
0,2,1.0,3,9,27,25000.0
1,4,20.0,1,1,35,204000.0
0,1,3.0,0,1,62,61000.0
1,5,15.0,1,9,4,157000.0
0,4,8.0,3,1,18,92000.0
1,1,1.0,2,4,63,52000.0
0,1,4.0,3,7,33,58000.0
1,5,22.0,0,9,4,219000.0
0,4,6.0,3,9,35,77000.0
1,1,8.0,1,1,36,104000.0
0,2,1.0,1,1,27,25000.0
1,4,20.0,4,9,35,204000.0
0,1,2.0,0,1,29,37000.0
0,5,18.0,1,9,4,183000.0
1,1,11.0,4,5,36,119000.0
0,2,1.0,3,1,27,25000.0
1,4,20.0,1,9,35,204000.0
0,1,3.0,4,0,62,61000.0
1,5,15.0,0,1,4,157000.0
0,4,8.0,2,6,18,92000.0
1,1,1.0,3,7,63,52000.0
0,1,4.0,2,6,33,58000.0
1,5,22.0,4,1,4,219000.0
0,4,6.0,4,0,35,77000.0
0,4,6.0,1,1,8,95000.0
1,1,2.0,2,9,31,45000.0
0,4,4.0,0,9,51,70000.0
1,5,10.0,2,9,52,110000.0
0,2,1.0,1,9,65,35000.0
1,1,5.0,0,9,24,60000.0
0,4,2.0,1,9,65,50000.0
1,4,12.0,1,9,8,120000.0
0,1,1.0,2,4,24,32000.0
1,1,4.0,2,9,65,65000.0
0,1,1.0,1,9,23,35000.0
1,5,14.0,3,1,52,130000.0
0,4,9.0,2,6,8,95000.0
1,2,2.0,3,8,24,43000.0
0,1,4.0,2,6,23,50000.0
1,1,3.0,1,3,65,60000.0
0,4,8.0,3,9,51,80000.0
1,4,2.0,0,2,31,48000.0
0,5,13.0,4,9,8,125000.0
1,1,7.0,4,1,65,85000.0
0,1,2.0,3,9,24,42000.0
1,4,4.0,4,5,51,70000.0
0,2,1.0,2,9,23,32000.0
1,4,6.0,2,9,65,80000.0
0,1,2.0,1,1,24,42000.0
1,5,7.0,3,8,52,90000.0
0,4,4.0,3,7,65,65000.0
1,1,1.0,0,9,31,40000.0
0,4,12.0,3,8,51,110000.0
1,4,10.0,0,2,8,105000.0
0,1,3.0,0,2,24,50000.0
1,5,8.0,0,1,8,95000.0
0,1,3.0,0,1,65,60000.0
1,2,2.0,3,1,24,40000.0
0,4,2.0,2,6,51,55000.0
1,1,5.0,4,1,65,70000.0
0,2,1.0,1,3,23,32000.0
1,4,7.0,2,9,8,90000.0
0,1,2.0,3,7,65,50000.0
1,5,10.0,4,9,52,110000.0
0,1,1.0,0,2,24,32000.0
1,4,6.0,3,9,65,80000.0
0,4,4.0,3,8,51,70000.0
1,2,2.0,4,9,65,45000.0
0,1,7.0,2,9,24,65000.0
1,4,2.0,2,9,65,50000.0
0,1,3.0,0,9,23,45000.0
1,5,9.0,4,9,8,95000.0
0,1,4.0,0,9,65,65000.0
